country,region,source,type,savings,cost
Trinidad and Tobago,Central and South America,Onshore conventional oil,Replace with instrument air systems,1.5,-3.0899999141693115
Netherlands,Europe,Onshore conventional gas,Replace with instrument air systems,0.18000000715255737,-3.0799999237060547
Netherlands,Europe,Onshore conventional oil,Replace with instrument air systems,0.009999999776482582,-3.069999933242798
Netherlands,Europe,Offshore gas,Upstream LDAR,0.1599999964237213,-3.069999933242798
New Zealand,Asia Pacific,Offshore oil,Upstream LDAR,0.05000000074505806,-3.069999933242798
New Zealand,Asia Pacific,Offshore gas,Upstream LDAR,0.4300000071525574,-3.069999933242798
Mexico,North America,Offshore oil,Replace with instrument air systems,24.719999313354492,-3.069999933242798
Mexico,North America,Offshore gas,Replace with instrument air systems,2.1600000858306885,-3.069999933242798
Mexico,North America,Downstream gas,Replace with instrument air systems,0.7900000214576721,-3.069999933242798
Norway,Europe,Offshore oil,Vapour recovery units,1.6299999952316284,-3.059999942779541
India,Asia Pacific,Downstream gas,Replace with electric motor,19.690000534057617,-3.049999952316284
France,Europe,Unconventional gas,Replace with instrument air systems,0.019999999552965164,-3.0399999618530273
France,Europe,Onshore conventional oil,Replace with instrument air systems,0.46000000834465027,-3.0399999618530273
United States,North America,Satellite - upstream,Upstream LDAR,177.27999877929688,-3.0399999618530273
Germany,Europe,Offshore gas,Vapour recovery units,0.009999999776482582,-3.0299999713897705
Kazakhstan,Russia & Caspian,Onshore conventional oil,Upstream LDAR,9.510000228881836,-3.0199999809265137
Kazakhstan,Russia & Caspian,Onshore conventional gas,Upstream LDAR,15.670000076293945,-3.0199999809265137
Azerbaijan,Russia & Caspian,Onshore conventional gas,Upstream LDAR,0.07000000029802322,-3.0199999809265137
Azerbaijan,Russia & Caspian,Onshore conventional oil,Upstream LDAR,0.09000000357627869,-3.0199999809265137
Uzbekistan,Russia & Caspian,Onshore conventional oil,Upstream LDAR,0.8700000047683716,-3.0199999809265137
Uzbekistan,Russia & Caspian,Onshore conventional gas,Upstream LDAR,29.729999542236328,-3.0199999809265137
Turkmenistan,Russia & Caspian,Onshore conventional oil,Upstream LDAR,3.869999885559082,-3.0199999809265137
Turkmenistan,Russia & Caspian,Onshore conventional gas,Upstream LDAR,102.94000244140625,-3.0199999809265137
Mexico,North America,Onshore conventional oil,Blowdown capture,0.03999999910593033,-3
Philippines,Asia Pacific,Downstream oil,Vapour recovery units,0.05000000074505806,-2.9700000286102295
Philippines,Asia Pacific,Downstream gas,Vapour recovery units,0.019999999552965164,-2.9700000286102295
Mexico,North America,Unconventional gas,Replace pumps,0.05000000074505806,-2.9600000381469727
Mexico,North America,Onshore conventional gas,Replace pumps,2.440000057220459,-2.9600000381469727
Denmark,Europe,Offshore gas,Vapour recovery units,0.27000001072883606,-2.9600000381469727
Other,Asia Pacific,Downstream gas,Other,22.360000610351562,-2.950000047683716
Estonia,Europe,Onshore conventional oil,Upstream LDAR,0.019999999552965164,-2.940000057220459
Indonesia,Asia Pacific,Onshore conventional gas,Upstream LDAR,5.210000038146973,-2.930000066757202
Indonesia,Asia Pacific,Onshore conventional oil,Upstream LDAR,2,-2.930000066757202
Germany,Europe,Offshore oil,Vapour recovery units,0.41999998688697815,-2.9100000858306885
Thailand,Asia Pacific,Downstream gas,Vapour recovery units,0.28999999165534973,-2.9100000858306885
Thailand,Asia Pacific,Downstream oil,Vapour recovery units,0.20999999344348907,-2.9100000858306885
Thailand,Asia Pacific,Onshore conventional gas,Vapour recovery units,0.05000000074505806,-2.9100000858306885
Thailand,Asia Pacific,Onshore conventional oil,Vapour recovery units,0.3499999940395355,-2.9100000858306885
Turkmenistan,Russia & Caspian,Offshore gas,Upstream LDAR,10.710000038146973,-2.890000104904175
Turkmenistan,Russia & Caspian,Offshore oil,Upstream LDAR,5.789999961853027,-2.890000104904175
Kazakhstan,Russia & Caspian,Offshore oil,Upstream LDAR,2.9100000858306885,-2.890000104904175
Kazakhstan,Russia & Caspian,Offshore gas,Upstream LDAR,3.0199999809265137,-2.890000104904175
Azerbaijan,Russia & Caspian,Offshore oil,Upstream LDAR,2.7100000381469727,-2.890000104904175
Azerbaijan,Russia & Caspian,Offshore gas,Upstream LDAR,5.820000171661377,-2.890000104904175
Germany,Europe,Onshore conventional gas,Replace with instrument air systems,2.740000009536743,-2.869999885559082
Germany,Europe,Onshore conventional oil,Replace with instrument air systems,0.5299999713897705,-2.869999885559082
Germany,Europe,Unconventional gas,Replace with instrument air systems,0.5699999928474426,-2.869999885559082
India,Asia Pacific,Downstream oil,Downstream LDAR,0.28999999165534973,-2.8499999046325684
India,Asia Pacific,Downstream gas,Downstream LDAR,28.100000381469727,-2.8499999046325684
Australia,Asia Pacific,Onshore conventional gas,Upstream LDAR,0.8799999952316284,-2.8399999141693115
Australia,Asia Pacific,Onshore conventional oil,Upstream LDAR,0.1899999976158142,-2.8399999141693115
Australia,Asia Pacific,Unconventional gas,Upstream LDAR,9.550000190734863,-2.8399999141693115
Denmark,Europe,Offshore oil,Vapour recovery units,1.2100000381469727,-2.8399999141693115
Bangladesh,Asia Pacific,Onshore conventional gas,Upstream LDAR,4.769999980926514,-2.8299999237060547
Bangladesh,Asia Pacific,Onshore conventional oil,Upstream LDAR,0.019999999552965164,-2.8299999237060547
Pakistan,Asia Pacific,Unconventional gas,Upstream LDAR,0.33000001311302185,-2.8299999237060547
Pakistan,Asia Pacific,Onshore conventional gas,Upstream LDAR,8.59000015258789,-2.8299999237060547
Pakistan,Asia Pacific,Onshore conventional oil,Upstream LDAR,0.44999998807907104,-2.8299999237060547
Turkmenistan,Russia & Caspian,Offshore gas,Vapour recovery units,12.529999732971191,-2.809999942779541
Indonesia,Asia Pacific,Onshore conventional gas,Replace with electric motor,18.969999313354492,-2.7899999618530273
Indonesia,Asia Pacific,Unconventional gas,Replace with electric motor,0.009999999776482582,-2.7899999618530273
Cote d'Ivoire,Africa,Offshore gas,Vapour recovery units,1.3300000429153442,-2.7899999618530273
Canada,North America,Onshore conventional oil,Replace pumps,42.720001220703125,-2.7699999809265137
Canada,North America,Unconventional oil,Replace pumps,4.449999809265137,-2.7699999809265137
Azerbaijan,Russia & Caspian,Onshore conventional oil,Replace pumps,1.4500000476837158,-2.759999990463257
Kazakhstan,Russia & Caspian,Onshore conventional oil,Replace pumps,161.60000610351562,-2.759999990463257
Other countries in Southeast Asia,Asia Pacific,Onshore conventional oil,Vapour recovery units,0.07999999821186066,-2.759999990463257
Other countries in Southeast Asia,Asia Pacific,Onshore conventional gas,Vapour recovery units,0.009999999776482582,-2.759999990463257
Other countries in Southeast Asia,Asia Pacific,Downstream oil,Vapour recovery units,0.20999999344348907,-2.759999990463257
Turkmenistan,Russia & Caspian,Onshore conventional oil,Replace pumps,17.709999084472656,-2.759999990463257
Other countries in Southeast Asia,Asia Pacific,Downstream gas,Vapour recovery units,0.07999999821186066,-2.759999990463257
Uzbekistan,Russia & Caspian,Onshore conventional oil,Replace pumps,3.9800000190734863,-2.759999990463257
United Kingdom,Europe,Onshore conventional oil,Upstream LDAR,0.029999999329447746,-2.740000009536743
United Kingdom,Europe,Unconventional gas,Upstream LDAR,0.009999999776482582,-2.740000009536743
Kuwait,Middle East,Onshore conventional oil,Vapour recovery units,25.670000076293945,-2.740000009536743
Kuwait,Middle East,Offshore oil,Vapour recovery units,0.8100000023841858,-2.740000009536743
Italy,Europe,Onshore conventional oil,Upstream LDAR,0.25999999046325684,-2.7300000190734863
Italy,Europe,Onshore conventional gas,Upstream LDAR,0.38999998569488525,-2.7300000190734863
Mexico,North America,Onshore conventional oil,Upstream LDAR,4.239999771118164,-2.7200000286102295
Mexico,North America,Onshore conventional gas,Upstream LDAR,10.289999961853027,-2.7200000286102295
Mexico,North America,Unconventional gas,Upstream LDAR,0.1899999976158142,-2.7200000286102295
Cote d'Ivoire,Africa,Offshore oil,Vapour recovery units,1.2300000190734863,-2.7100000381469727
Other EU7 countries,Europe,Onshore conventional gas,Upstream LDAR,0.5199999809265137,-2.7100000381469727
Other EU7 countries,Europe,Onshore conventional oil,Upstream LDAR,0.11999999731779099,-2.7100000381469727
Other EU7 countries,Europe,Unconventional gas,Upstream LDAR,0.03999999910593033,-2.7100000381469727
Other EU17 countries,Europe,Onshore conventional gas,Upstream LDAR,0.18000000715255737,-2.7100000381469727
Other EU17 countries,Europe,Onshore conventional oil,Upstream LDAR,0.05000000074505806,-2.7100000381469727
Turkmenistan,Russia & Caspian,Offshore oil,Vapour recovery units,40.5099983215332,-2.7100000381469727
Slovenia,Europe,Onshore conventional gas,Upstream LDAR,0.019999999552965164,-2.7100000381469727
Slovenia,Europe,Onshore conventional oil,Upstream LDAR,0.14000000059604645,-2.7100000381469727
Romania,Europe,Onshore conventional gas,Upstream LDAR,2.2300000190734863,-2.7100000381469727
Romania,Europe,Onshore conventional oil,Upstream LDAR,0.25999999046325684,-2.7100000381469727
Congo,Africa,Offshore gas,Vapour recovery units,0.09000000357627869,-2.700000047683716
Indonesia,Asia Pacific,Downstream gas,Replace with electric motor,10.970000267028809,-2.690000057220459
Saudi Arabia,Middle East,Offshore gas,Vapour recovery units,11.920000076293945,-2.690000057220459
Trinidad and Tobago,Central and South America,Onshore conventional oil,Upstream LDAR,0.10999999940395355,-2.6700000762939453
Trinidad and Tobago,Central and South America,Onshore conventional gas,Upstream LDAR,0.2800000011920929,-2.6700000762939453
Paraguay,Latin America,Onshore conventional oil,Upstream LDAR,0.05000000074505806,-2.6700000762939453
Oman,Middle East,Offshore gas,Vapour recovery units,0.009999999776482582,-2.6700000762939453
Paraguay,Latin America,Onshore conventional gas,Upstream LDAR,0.009999999776482582,-2.6700000762939453
Peru,Central and South America,Onshore conventional oil,Upstream LDAR,0.25999999046325684,-2.6700000762939453
Peru,Central and South America,Onshore conventional gas,Upstream LDAR,2.009999990463257,-2.6700000762939453
United States,North America,Satellite - downstream,Downstream LDAR,43.439998626708984,-2.6700000762939453
Venezuela,Central and South America,Onshore conventional oil,Upstream LDAR,12.3100004196167,-2.6700000762939453
Venezuela,Central and South America,Onshore conventional gas,Upstream LDAR,6.25,-2.6700000762939453
Colombia,Central and South America,Onshore conventional oil,Upstream LDAR,2.319999933242798,-2.6700000762939453
Colombia,Central and South America,Onshore conventional gas,Upstream LDAR,1.8600000143051147,-2.6700000762939453
Cuba,Central and South America,Onshore conventional oil,Upstream LDAR,0.05999999865889549,-2.6700000762939453
Cuba,Central and South America,Onshore conventional gas,Upstream LDAR,0.20000000298023224,-2.6700000762939453
Ecuador,Central and South America,Onshore conventional oil,Upstream LDAR,2.440000057220459,-2.6700000762939453
Ecuador,Central and South America,Onshore conventional gas,Upstream LDAR,0.019999999552965164,-2.6700000762939453
Argentina,Central and South America,Onshore conventional oil,Upstream LDAR,2.2699999809265137,-2.6700000762939453
Argentina,Central and South America,Onshore conventional gas,Upstream LDAR,5.829999923706055,-2.6700000762939453
Argentina,Central and South America,Unconventional gas,Upstream LDAR,9.180000305175781,-2.6700000762939453
Argentina,Central and South America,Unconventional oil,Upstream LDAR,1.4800000190734863,-2.6700000762939453
Bolivia,Central and South America,Onshore conventional gas,Upstream LDAR,4.03000020980835,-2.6700000762939453
Bolivia,Central and South America,Onshore conventional oil,Upstream LDAR,0.23000000417232513,-2.6700000762939453
Bahrain,Middle East,Onshore conventional oil,Upstream LDAR,0.6200000047683716,-2.6500000953674316
Bahrain,Middle East,Onshore conventional gas,Upstream LDAR,4.28000020980835,-2.6500000953674316
Cameroon,Africa,Offshore gas,Vapour recovery units,1.1399999856948853,-2.6500000953674316
Jordan,Middle East,Onshore conventional oil,Upstream LDAR,0.009999999776482582,-2.6500000953674316
Iran,Middle East,Onshore conventional oil,Upstream LDAR,14.949999809265137,-2.6500000953674316
Iran,Middle East,Onshore conventional gas,Upstream LDAR,21.479999542236328,-2.6500000953674316
Iraq,Middle East,Onshore conventional gas,Upstream LDAR,3.200000047683716,-2.6500000953674316
Iraq,Middle East,Onshore conventional oil,Upstream LDAR,17.270000457763672,-2.6500000953674316
Lebanon,Middle East,Onshore conventional gas,Upstream LDAR,0.009999999776482582,-2.6500000953674316
Kuwait,Middle East,Onshore conventional oil,Upstream LDAR,6.829999923706055,-2.6500000953674316
Kuwait,Middle East,Onshore conventional gas,Upstream LDAR,3.2100000381469727,-2.6500000953674316
Yemen,Middle East,Onshore conventional oil,Upstream LDAR,0.6200000047683716,-2.6500000953674316
Yemen,Middle East,Onshore conventional gas,Upstream LDAR,0.03999999910593033,-2.6500000953674316
United Arab Emirates,Middle East,Onshore conventional oil,Upstream LDAR,5.389999866485596,-2.6500000953674316
United Arab Emirates,Middle East,Onshore conventional gas,Upstream LDAR,9.069999694824219,-2.6500000953674316
Qatar,Middle East,Onshore conventional oil,Upstream LDAR,0.6000000238418579,-2.6500000953674316
Qatar,Middle East,Onshore conventional gas,Upstream LDAR,0.4099999964237213,-2.6500000953674316
Oman,Middle East,Onshore conventional oil,Upstream LDAR,3.5799999237060547,-2.6500000953674316
Oman,Middle East,Onshore conventional gas,Upstream LDAR,7.329999923706055,-2.6500000953674316
Oman,Middle East,Unconventional gas,Upstream LDAR,5.269999980926514,-2.6500000953674316
Syria,Middle East,Onshore conventional oil,Upstream LDAR,1.0499999523162842,-2.6500000953674316
Syria,Middle East,Onshore conventional gas,Upstream LDAR,0.5199999809265137,-2.6500000953674316
Saudi Arabia,Middle East,Onshore conventional oil,Upstream LDAR,16.469999313354492,-2.6500000953674316
Saudi Arabia,Middle East,Onshore conventional gas,Upstream LDAR,7.829999923706055,-2.6500000953674316
Saudi Arabia,Middle East,Unconventional gas,Upstream LDAR,1.2000000476837158,-2.6500000953674316
United Arab Emirates,Middle East,Offshore gas,Vapour recovery units,6.980000019073486,-2.630000114440918
Ghana,Africa,Offshore oil,Replace compressor seal or rod,0.07999999821186066,-2.630000114440918
Qatar,Middle East,Offshore gas,Vapour recovery units,51.38999938964844,-2.619999885559082
Congo,Africa,Offshore oil,Vapour recovery units,16.399999618530273,-2.609999895095825
Canada,North America,Unconventional gas,Replace pumps,24.959999084472656,-2.5999999046325684
Canada,North America,Onshore conventional gas,Replace pumps,5.909999847412109,-2.5999999046325684
