The Energy Technology RD&D Budgets database and an overview of the database are available here: https://www.iea.org/data-and-statistics/data-product/energy-technology-rd-and-d-budget-database-2
If you have any question about the data please contact RDD@iea.org
Please note that your use of IEA data is subject to the Terms and Conditions found here: https://www.iea.org/terms
""
COUNTRY,PRODUCT,TIME,VALUE
GREECE,GDPDEF,1980,5.29
GREECE,GDPDEF,1981,6.433
GREECE,GDPDEF,1982,8.184
GREECE,GDPDEF,1983,9.871
GREECE,GDPDEF,1984,12.035
GREECE,GDPDEF,1985,14.324000000000002
GREECE,GDPDEF,1986,17.029
GREECE,GDPDEF,1987,19.627
GREECE,GDPDEF,1988,22.9
GREECE,GDPDEF,1989,26.22
GREECE,GDPDEF,1990,31.646
GREECE,GDPDEF,1991,37.907
GREECE,GDPDEF,1992,43.518
GREECE,GDPDEF,1993,49.797
GREECE,GDPDEF,1994,55.365
GREECE,GDPDEF,1995,60.786
GREECE,GDPDEF,1996,65.428
GREECE,GDPDEF,1997,69.715
GREECE,GDPDEF,1998,73.273
GREECE,GDPDEF,1999,75.928
GREECE,GDPDEF,2000,77.137
GREECE,GDPDEF,2001,79.817
GREECE,GDPDEF,2002,82.49
GREECE,GDPDEF,2003,85.339
GREECE,GDPDEF,2004,87.95299999999999
GREECE,GDPDEF,2005,89.92299999999999
GREECE,GDPDEF,2006,93.066
GREECE,GDPDEF,2007,96.25200000000001
GREECE,GDPDEF,2008,100.43299999999999
GREECE,GDPDEF,2009,103.014
GREECE,GDPDEF,2010,103.70700000000001
GREECE,GDPDEF,2011,104.70100000000001
GREECE,GDPDEF,2012,104.414
GREECE,GDPDEF,2013,102.277
GREECE,GDPDEF,2014,100.295
GREECE,GDPDEF,2015,100.0
GREECE,GDPDEF,2016,99.421
GREECE,GDPDEF,2017,99.705
GREECE,GDPDEF,2018,99.541
GREECE,GDPDEF,2019,99.788
GREECE,GDPDEF,2020,98.95200000000001
GREECE,GDPDEF,2021,101.008
HUNGARY,USEXRMEI,1974,46.751999999999995
HUNGARY,USEXRMEI,1975,43.971000000000004
HUNGARY,USEXRMEI,1976,41.575
HUNGARY,USEXRMEI,1977,40.961000000000006
HUNGARY,USEXRMEI,1978,37.911
HUNGARY,USEXRMEI,1979,35.578
HUNGARY,USEXRMEI,1980,32.532
HUNGARY,USEXRMEI,1981,34.314
HUNGARY,USEXRMEI,1982,36.631
HUNGARY,USEXRMEI,1983,42.67100000000001
HUNGARY,USEXRMEI,1984,48.042
HUNGARY,USEXRMEI,1985,50.119
HUNGARY,USEXRMEI,1986,45.832
HUNGARY,USEXRMEI,1987,46.971000000000004
HUNGARY,USEXRMEI,1988,50.413000000000004
HUNGARY,USEXRMEI,1989,59.066
HUNGARY,USEXRMEI,1990,63.206
HUNGARY,USEXRMEI,1991,74.76899999999999
HUNGARY,USEXRMEI,1992,78.98899999999999
HUNGARY,USEXRMEI,1993,91.90899999999999
HUNGARY,USEXRMEI,1994,105.12100000000001
HUNGARY,USEXRMEI,1995,125.72
HUNGARY,USEXRMEI,1996,152.609
HUNGARY,USEXRMEI,1997,186.62900000000002
HUNGARY,USEXRMEI,1998,214.261
HUNGARY,USEXRMEI,1999,237.063
HUNGARY,USEXRMEI,2000,282.286
HUNGARY,USEXRMEI,2001,286.491
HUNGARY,USEXRMEI,2002,257.884
HUNGARY,USEXRMEI,2003,224.297
HUNGARY,USEXRMEI,2004,202.609
HUNGARY,USEXRMEI,2005,199.52700000000002
HUNGARY,USEXRMEI,2006,210.40200000000002
HUNGARY,USEXRMEI,2007,183.595
HUNGARY,USEXRMEI,2008,172.46400000000003
HUNGARY,USEXRMEI,2009,202.062
HUNGARY,USEXRMEI,2010,207.764
HUNGARY,USEXRMEI,2011,200.907
HUNGARY,USEXRMEI,2012,224.82299999999998
HUNGARY,USEXRMEI,2013,223.582
HUNGARY,USEXRMEI,2014,232.61900000000003
HUNGARY,USEXRMEI,2015,279.194
HUNGARY,USEXRMEI,2016,281.52099999999996
HUNGARY,USEXRMEI,2017,274.476
HUNGARY,USEXRMEI,2018,270.221
HUNGARY,USEXRMEI,2019,290.603
HUNGARY,USEXRMEI,2020,307.991
HUNGARY,USEXRMEI,2021,303.157
HUNGARY,PPP,1991,30.090999999999998
HUNGARY,PPP,1992,35.749
HUNGARY,PPP,1993,42.351000000000006
HUNGARY,PPP,1994,49.548
HUNGARY,PPP,1995,61.504
HUNGARY,PPP,1996,73.877
HUNGARY,PPP,1997,87.382
HUNGARY,PPP,1998,97.822
HUNGARY,PPP,1999,104.546
HUNGARY,PPP,2000,110.087
HUNGARY,PPP,2001,114.44
HUNGARY,PPP,2002,118.141
HUNGARY,PPP,2003,122.012
HUNGARY,PPP,2004,128.382
HUNGARY,PPP,2005,130.93
HUNGARY,PPP,2006,131.491
HUNGARY,PPP,2007,134.067
HUNGARY,PPP,2008,131.005
HUNGARY,PPP,2009,127.69
HUNGARY,PPP,2010,126.411
HUNGARY,PPP,2011,124.272
HUNGARY,PPP,2012,125.624
HUNGARY,PPP,2013,124.979
HUNGARY,PPP,2014,129.415
HUNGARY,PPP,2015,132.554
HUNGARY,PPP,2016,132.034
HUNGARY,PPP,2017,136.037
HUNGARY,PPP,2018,139.092
HUNGARY,PPP,2019,145.141
HUNGARY,PPP,2020,148.804
HUNGARY,PPP,2021,153.498
HUNGARY,GDPNCN,1974,466749.732
HUNGARY,GDPNCN,1975,500477.445
HUNGARY,GDPNCN,1976,548646.775
HUNGARY,GDPNCN,1977,603691.091
HUNGARY,GDPNCN,1978,653191.512
HUNGARY,GDPNCN,1979,707814.974
HUNGARY,GDPNCN,1980,749600.0
HUNGARY,GDPNCN,1981,810814.0
HUNGARY,GDPNCN,1982,881466.0
HUNGARY,GDPNCN,1983,931883.0
HUNGARY,GDPNCN,1984,1017225.0
HUNGARY,GDPNCN,1985,1074614.0
HUNGARY,GDPNCN,1986,1131941.0
HUNGARY,GDPNCN,1987,1274962.0
HUNGARY,GDPNCN,1988,1497435.0
HUNGARY,GDPNCN,1989,1791096.0
HUNGARY,GDPNCN,1990,2172097.0
HUNGARY,GDPNCN,1991,2597309.0
HUNGARY,GDPNCN,1992,3059264.0
HUNGARY,GDPNCN,1993,3688853.0
HUNGARY,GDPNCN,1994,4537756.0
HUNGARY,GDPNCN,1995,5836483.0
HUNGARY,GDPNCN,1996,7122305.0
HUNGARY,GDPNCN,1997,8834560.0
HUNGARY,GDPNCN,1998,10442818.0
HUNGARY,GDPNCN,1999,11637546.0
HUNGARY,GDPNCN,2000,13324052.0
HUNGARY,GDPNCN,2001,15398700.0
HUNGARY,GDPNCN,2002,17433859.0
HUNGARY,GDPNCN,2003,19133811.0
HUNGARY,GDPNCN,2004,21077457.0
HUNGARY,GDPNCN,2005,22549020.0
HUNGARY,GDPNCN,2006,24316299.0
HUNGARY,GDPNCN,2007,25701369.0
HUNGARY,GDPNCN,2008,27217365.0
HUNGARY,GDPNCN,2009,26458264.0
HUNGARY,GDPNCN,2010,27431270.0
HUNGARY,GDPNCN,2011,28501501.0
HUNGARY,GDPNCN,2012,28920370.0
HUNGARY,GDPNCN,2013,30290920.0
HUNGARY,GDPNCN,2014,32742178.0
HUNGARY,GDPNCN,2015,34937313.0
HUNGARY,GDPNCN,2016,36214065.0
HUNGARY,GDPNCN,2017,39281358.0
HUNGARY,GDPNCN,2018,43392436.0
HUNGARY,GDPNCN,2019,47530610.0
HUNGARY,GDPNCN,2020,47988479.0
HUNGARY,GDPNCN,2021,55045994.0
HUNGARY,GDPDEF,1974,2.6910000000000003
HUNGARY,GDPDEF,1975,2.717
HUNGARY,GDPDEF,1976,2.875
HUNGARY,GDPDEF,1977,2.94
HUNGARY,GDPDEF,1978,3.0469999999999997
HUNGARY,GDPDEF,1979,3.215
HUNGARY,GDPDEF,1980,3.398
HUNGARY,GDPDEF,1981,3.573
HUNGARY,GDPDEF,1982,3.7769999999999997
HUNGARY,GDPDEF,1983,3.965
HUNGARY,GDPDEF,1984,4.216
HUNGARY,GDPDEF,1985,4.465
HUNGARY,GDPDEF,1986,4.632
HUNGARY,GDPDEF,1987,5.013999999999999
HUNGARY,GDPDEF,1988,5.893
HUNGARY,GDPDEF,1989,6.997000000000001
HUNGARY,GDPDEF,1990,8.792
HUNGARY,GDPDEF,1991,11.933
HUNGARY,GDPDEF,1992,14.499
HUNGARY,GDPDEF,1993,17.585
HUNGARY,GDPDEF,1994,21.011999999999997
HUNGARY,GDPDEF,1995,26.355999999999998
HUNGARY,GDPDEF,1996,32.135999999999996
HUNGARY,GDPDEF,1997,38.647
HUNGARY,GDPDEF,1998,43.967
HUNGARY,GDPDEF,1999,47.538000000000004
HUNGARY,GDPDEF,2000,52.093
HUNGARY,GDPDEF,2001,57.848
HUNGARY,GDPDEF,2002,62.528999999999996
HUNGARY,GDPDEF,2003,65.933
HUNGARY,GDPDEF,2004,69.289
HUNGARY,GDPDEF,2005,71.109
HUNGARY,GDPDEF,2006,73.71
HUNGARY,GDPDEF,2007,77.721
HUNGARY,GDPDEF,2008,81.443
HUNGARY,GDPDEF,2009,84.85700000000001
HUNGARY,GDPDEF,2010,87.001
HUNGARY,GDPDEF,2011,88.678
HUNGARY,GDPDEF,2012,91.241
HUNGARY,GDPDEF,2013,93.819
HUNGARY,GDPDEF,2014,97.296
HUNGARY,GDPDEF,2015,100.0
HUNGARY,GDPDEF,2016,101.321
HUNGARY,GDPDEF,2017,105.40299999999999
HUNGARY,GDPDEF,2018,110.512
HUNGARY,GDPDEF,2019,115.77799999999999
HUNGARY,GDPDEF,2020,122.62700000000001
HUNGARY,GDPDEF,2021,131.30700000000002
IRELAND,USEXRMEI,1974,0.5429999999999999
IRELAND,USEXRMEI,1975,0.574
IRELAND,USEXRMEI,1976,0.7070000000000001
IRELAND,USEXRMEI,1977,0.728
IRELAND,USEXRMEI,1978,0.662
IRELAND,USEXRMEI,1979,0.62
IRELAND,USEXRMEI,1980,0.618
IRELAND,USEXRMEI,1981,0.789
IRELAND,USEXRMEI,1982,0.894
IRELAND,USEXRMEI,1983,1.022
IRELAND,USEXRMEI,1984,1.172
IRELAND,USEXRMEI,1985,1.2009999999999998
IRELAND,USEXRMEI,1986,0.948
IRELAND,USEXRMEI,1987,0.8540000000000001
IRELAND,USEXRMEI,1988,0.8340000000000001
IRELAND,USEXRMEI,1989,0.8959999999999999
IRELAND,USEXRMEI,1990,0.768
IRELAND,USEXRMEI,1991,0.789
IRELAND,USEXRMEI,1992,0.746
IRELAND,USEXRMEI,1993,0.868
IRELAND,USEXRMEI,1994,0.85
IRELAND,USEXRMEI,1995,0.7929999999999999
IRELAND,USEXRMEI,1996,0.794
IRELAND,USEXRMEI,1997,0.8390000000000001
IRELAND,USEXRMEI,1998,0.893
IRELAND,USEXRMEI,1999,0.9390000000000001
IRELAND,USEXRMEI,2000,1.085
IRELAND,USEXRMEI,2001,1.117
IRELAND,USEXRMEI,2002,1.061
IRELAND,USEXRMEI,2003,0.885
IRELAND,USEXRMEI,2004,0.805
IRELAND,USEXRMEI,2005,0.805
IRELAND,USEXRMEI,2006,0.797
IRELAND,USEXRMEI,2007,0.73
IRELAND,USEXRMEI,2008,0.684
IRELAND,USEXRMEI,2009,0.72
IRELAND,USEXRMEI,2010,0.755
IRELAND,USEXRMEI,2011,0.7190000000000001
IRELAND,USEXRMEI,2012,0.778
IRELAND,USEXRMEI,2013,0.753
IRELAND,USEXRMEI,2014,0.754
IRELAND,USEXRMEI,2015,0.9009999999999999
IRELAND,USEXRMEI,2016,0.904
IRELAND,USEXRMEI,2017,0.887
IRELAND,USEXRMEI,2018,0.847
IRELAND,USEXRMEI,2019,0.893
IRELAND,USEXRMEI,2020,0.878
IRELAND,USEXRMEI,2021,0.846
IRELAND,PPP,1974,0.39
IRELAND,PPP,1975,0.429
IRELAND,PPP,1976,0.49200000000000005
IRELAND,PPP,1977,0.525
IRELAND,PPP,1978,0.542
IRELAND,PPP,1979,0.569
IRELAND,PPP,1980,0.599
IRELAND,PPP,1981,0.642
IRELAND,PPP,1982,0.6970000000000001
IRELAND,PPP,1983,0.742
IRELAND,PPP,1984,0.762
IRELAND,PPP,1985,0.777
IRELAND,PPP,1986,0.8109999999999999
IRELAND,PPP,1987,0.809
IRELAND,PPP,1988,0.807
IRELAND,PPP,1989,0.82
IRELAND,PPP,1990,0.784
IRELAND,PPP,1991,0.772
IRELAND,PPP,1992,0.7759999999999999
IRELAND,PPP,1993,0.7979999999999999
IRELAND,PPP,1994,0.794
IRELAND,PPP,1995,0.8009999999999999
IRELAND,PPP,1996,0.8079999999999999
IRELAND,PPP,1997,0.8340000000000001
IRELAND,PPP,1998,0.863
IRELAND,PPP,1999,0.914
IRELAND,PPP,2000,0.9440000000000001
IRELAND,PPP,2001,0.97
IRELAND,PPP,2002,0.982
IRELAND,PPP,2003,1.004
IRELAND,PPP,2004,0.991
IRELAND,PPP,2005,1.012
IRELAND,PPP,2006,0.978
IRELAND,PPP,2007,0.958
IRELAND,PPP,2008,0.9440000000000001
IRELAND,PPP,2009,0.9009999999999999
IRELAND,PPP,2010,0.85
IRELAND,PPP,2011,0.8320000000000001
IRELAND,PPP,2012,0.823
IRELAND,PPP,2013,0.8109999999999999
IRELAND,PPP,2014,0.8190000000000001
IRELAND,PPP,2015,0.81
IRELAND,PPP,2016,0.794
IRELAND,PPP,2017,0.794
IRELAND,PPP,2018,0.792
IRELAND,PPP,2019,0.8270000000000001
IRELAND,PPP,2020,0.8009999999999999
IRELAND,PPP,2021,0.7659999999999999
IRELAND,GDPNCN,1974,4218.763
IRELAND,GDPNCN,1975,5355.0509999999995
IRELAND,GDPNCN,1976,6570.971
IRELAND,GDPNCN,1977,8053.996999999999
IRELAND,GDPNCN,1978,9541.988000000001
IRELAND,GDPNCN,1979,11180.116000000002
IRELAND,GDPNCN,1980,13218.771999999999
IRELAND,GDPNCN,1981,16040.021999999999
IRELAND,GDPNCN,1982,19027.859
IRELAND,GDPNCN,1983,20972.782000000003
IRELAND,GDPNCN,1984,23228.104
IRELAND,GDPNCN,1985,25232.1
IRELAND,GDPNCN,1986,26877.178
IRELAND,GDPNCN,1987,28723.742000000002
IRELAND,GDPNCN,1988,30683.702999999998
IRELAND,GDPNCN,1989,34037.28
IRELAND,GDPNCN,1990,36905.157999999996
IRELAND,GDPNCN,1991,38399.051
IRELAND,GDPNCN,1992,40897.902
IRELAND,GDPNCN,1993,44049.325
IRELAND,GDPNCN,1994,47344.943
IRELAND,GDPNCN,1995,54839.0
IRELAND,GDPNCN,1996,60234.863
IRELAND,GDPNCN,1997,69400.445
IRELAND,GDPNCN,1998,80430.421
IRELAND,GDPNCN,1999,92791.48300000001
IRELAND,GDPNCN,2000,108495.64300000001
IRELAND,GDPNCN,2001,122089.015
IRELAND,GDPNCN,2002,135997.74599999998
IRELAND,GDPNCN,2003,145577.27800000002
IRELAND,GDPNCN,2004,156259.735
IRELAND,GDPNCN,2005,170306.592
IRELAND,GDPNCN,2006,184915.514
IRELAND,GDPNCN,2007,197070.021
IRELAND,GDPNCN,2008,187283.704
IRELAND,GDPNCN,2009,169518.443
IRELAND,GDPNCN,2010,167363.113
IRELAND,GDPNCN,2011,171684.65600000002
IRELAND,GDPNCN,2012,175513.21
IRELAND,GDPNCN,2013,179410.518
IRELAND,GDPNCN,2014,194934.063
IRELAND,GDPNCN,2015,262801.0
IRELAND,GDPNCN,2016,270057.49100000004
IRELAND,GDPNCN,2017,296926.081
IRELAND,GDPNCN,2018,326042.127
IRELAND,GDPNCN,2019,356525.167
IRELAND,GDPNCN,2020,372869.071
IRELAND,GDPNCN,2021,421528.839
IRELAND,GDPDEF,1974,10.269
IRELAND,GDPDEF,1975,12.337
IRELAND,GDPDEF,1976,14.93
IRELAND,GDPDEF,1977,16.910999999999998
IRELAND,GDPDEF,1978,18.692
IRELAND,GDPDEF,1979,21.248
IRELAND,GDPDEF,1980,24.372
IRELAND,GDPDEF,1981,28.849
IRELAND,GDPDEF,1982,33.72
IRELAND,GDPDEF,1983,37.44
IRELAND,GDPDEF,1984,40.176
IRELAND,GDPDEF,1985,42.809
IRELAND,GDPDEF,1986,45.408
IRELAND,GDPDEF,1987,46.823
IRELAND,GDPDEF,1988,48.563
IRELAND,GDPDEF,1989,51.007
IRELAND,GDPDEF,1990,51.345
IRELAND,GDPDEF,1991,52.56
IRELAND,GDPDEF,1992,54.047
IRELAND,GDPDEF,1993,56.895
IRELAND,GDPDEF,1994,57.748000000000005
IRELAND,GDPDEF,1995,61.034
IRELAND,GDPDEF,1996,61.451
IRELAND,GDPDEF,1997,63.931999999999995
IRELAND,GDPDEF,1998,68.126
IRELAND,GDPDEF,1999,71.113
IRELAND,GDPDEF,2000,76.005
IRELAND,GDPDEF,2001,81.219
IRELAND,GDPDEF,2002,85.434
IRELAND,GDPDEF,2003,88.78
IRELAND,GDPDEF,2004,89.23899999999999
IRELAND,GDPDEF,2005,91.985
IRELAND,GDPDEF,2006,95.137
IRELAND,GDPDEF,2007,96.28200000000001
IRELAND,GDPDEF,2008,95.79799999999999
IRELAND,GDPDEF,2009,91.37200000000001
IRELAND,GDPDEF,2010,88.654
IRELAND,GDPDEF,2011,89.98200000000001
IRELAND,GDPDEF,2012,92.036
IRELAND,GDPDEF,2013,92.90299999999999
IRELAND,GDPDEF,2014,92.851
IRELAND,GDPDEF,2015,100.0
IRELAND,GDPDEF,2016,100.705
IRELAND,GDPDEF,2017,101.63799999999999
IRELAND,GDPDEF,2018,102.361
IRELAND,GDPDEF,2019,106.685
IRELAND,GDPDEF,2020,105.39299999999999
IRELAND,GDPDEF,2021,104.995
ITALY,USEXRMEI,1974,0.336
ITALY,USEXRMEI,1975,0.337
ITALY,USEXRMEI,1976,0.43
ITALY,USEXRMEI,1977,0.456
ITALY,USEXRMEI,1978,0.43799999999999994
ITALY,USEXRMEI,1979,0.429
ITALY,USEXRMEI,1980,0.442
ITALY,USEXRMEI,1981,0.5870000000000001
ITALY,USEXRMEI,1982,0.6990000000000001
ITALY,USEXRMEI,1983,0.784
ITALY,USEXRMEI,1984,0.907
ITALY,USEXRMEI,1985,0.986
ITALY,USEXRMEI,1986,0.77
ITALY,USEXRMEI,1987,0.67
ITALY,USEXRMEI,1988,0.672
ITALY,USEXRMEI,1989,0.708
ITALY,USEXRMEI,1990,0.619
ITALY,USEXRMEI,1991,0.6409999999999999
ITALY,USEXRMEI,1992,0.636
ITALY,USEXRMEI,1993,0.812
ITALY,USEXRMEI,1994,0.833
ITALY,USEXRMEI,1995,0.841
ITALY,USEXRMEI,1996,0.797
ITALY,USEXRMEI,1997,0.879
ITALY,USEXRMEI,1998,0.897
ITALY,USEXRMEI,1999,0.9390000000000001
ITALY,USEXRMEI,2000,1.085
ITALY,USEXRMEI,2001,1.117
ITALY,USEXRMEI,2002,1.061
ITALY,USEXRMEI,2003,0.885
ITALY,USEXRMEI,2004,0.805
ITALY,USEXRMEI,2005,0.805
ITALY,USEXRMEI,2006,0.797
ITALY,USEXRMEI,2007,0.73
ITALY,USEXRMEI,2008,0.684
ITALY,USEXRMEI,2009,0.72
ITALY,USEXRMEI,2010,0.755
ITALY,USEXRMEI,2011,0.7190000000000001
ITALY,USEXRMEI,2012,0.778
ITALY,USEXRMEI,2013,0.753
ITALY,USEXRMEI,2014,0.754
ITALY,USEXRMEI,2015,0.9009999999999999
ITALY,USEXRMEI,2016,0.904
ITALY,USEXRMEI,2017,0.887
ITALY,USEXRMEI,2018,0.847
ITALY,USEXRMEI,2019,0.893
ITALY,USEXRMEI,2020,0.878
ITALY,USEXRMEI,2021,0.846
ITALY,PPP,1974,0.228
ITALY,PPP,1975,0.244
ITALY,PPP,1976,0.272
ITALY,PPP,1977,0.303
ITALY,PPP,1978,0.32299999999999995
ITALY,PPP,1979,0.344
ITALY,PPP,1980,0.381
ITALY,PPP,1981,0.414
ITALY,PPP,1982,0.45799999999999996
ITALY,PPP,1983,0.508
ITALY,PPP,1984,0.5429999999999999
ITALY,PPP,1985,0.574
ITALY,PPP,1986,0.605
ITALY,PPP,1987,0.626
ITALY,PPP,1988,0.645
ITALY,PPP,1989,0.659
ITALY,PPP,1990,0.6920000000000001
ITALY,PPP,1991,0.72
ITALY,PPP,1992,0.735
ITALY,PPP,1993,0.746
ITALY,PPP,1994,0.7559999999999999
ITALY,PPP,1995,0.777
ITALY,PPP,1996,0.7979999999999999
ITALY,PPP,1997,0.804
ITALY,PPP,1998,0.8
ITALY,PPP,1999,0.8059999999999999
ITALY,PPP,2000,0.805
ITALY,PPP,2001,0.8170000000000001
ITALY,PPP,2002,0.823
ITALY,PPP,2003,0.833
ITALY,PPP,2004,0.852
ITALY,PPP,2005,0.855
ITALY,PPP,2006,0.823
ITALY,PPP,2007,0.809
ITALY,PPP,2008,0.784
ITALY,PPP,2009,0.7709999999999999
ITALY,PPP,2010,0.773
ITALY,PPP,2011,0.759
ITALY,PPP,2012,0.748
ITALY,PPP,2013,0.737
ITALY,PPP,2014,0.74
ITALY,PPP,2015,0.7390000000000001
ITALY,PPP,2016,0.701
ITALY,PPP,2017,0.69
ITALY,PPP,2018,0.6809999999999999
ITALY,PPP,2019,0.6779999999999999
ITALY,PPP,2020,0.664
ITALY,PPP,2021,0.648
ITALY,GDPNCN,1974,67674.05099999999
ITALY,GDPNCN,1975,77517.07400000001
ITALY,GDPNCN,1976,97531.534
ITALY,GDPNCN,1977,118506.26699999999
ITALY,GDPNCN,1978,139406.02800000002
ITALY,GDPNCN,1979,170544.865
ITALY,GDPNCN,1980,213108.0
ITALY,GDPNCN,1981,255282.0
ITALY,GDPNCN,1982,301301.0
ITALY,GDPNCN,1983,350843.0
ITALY,GDPNCN,1984,401135.0
ITALY,GDPNCN,1985,450192.0
ITALY,GDPNCN,1986,497743.0
ITALY,GDPNCN,1987,544496.0
ITALY,GDPNCN,1988,605066.0
ITALY,GDPNCN,1989,664337.0
ITALY,GDPNCN,1990,723152.0
ITALY,GDPNCN,1991,789944.0
ITALY,GDPNCN,1992,831330.0
ITALY,GDPNCN,1993,856269.0
ITALY,GDPNCN,1994,905672.0
ITALY,GDPNCN,1995,988243.0
ITALY,GDPNCN,1996,1045872.0
ITALY,GDPNCN,1997,1092358.0
ITALY,GDPNCN,1998,1138857.0
ITALY,GDPNCN,1999,1175149.0
ITALY,GDPNCN,2000,1241513.0
ITALY,GDPNCN,2001,1304138.0
ITALY,GDPNCN,2002,1350259.0
ITALY,GDPNCN,2003,1394693.0
ITALY,GDPNCN,2004,1452319.0
ITALY,GDPNCN,2005,1493636.0
ITALY,GDPNCN,2006,1552687.0
ITALY,GDPNCN,2007,1614840.0
ITALY,GDPNCN,2008,1637699.0
ITALY,GDPNCN,2009,1577256.0
ITALY,GDPNCN,2010,1611279.0
ITALY,GDPNCN,2011,1648756.0
ITALY,GDPNCN,2012,1624359.0
ITALY,GDPNCN,2013,1612750.0
ITALY,GDPNCN,2014,1627405.0
ITALY,GDPNCN,2015,1655355.0
ITALY,GDPNCN,2016,1695786.0
ITALY,GDPNCN,2017,1736593.0
ITALY,GDPNCN,2018,1771392.0
ITALY,GDPNCN,2019,1796634.0
ITALY,GDPNCN,2020,1656959.0
ITALY,GDPNCN,2021,1775436.0
ITALY,GDPDEF,1974,7.269
ITALY,GDPDEF,1975,8.504
ITALY,GDPDEF,1976,9.988
ITALY,GDPDEF,1977,11.833
ITALY,GDPDEF,1978,13.482999999999999
ITALY,GDPDEF,1979,15.567
ITALY,GDPDEF,1980,18.807000000000002
ITALY,GDPDEF,1981,22.404
ITALY,GDPDEF,1982,26.401999999999997
ITALY,GDPDEF,1983,30.462
ITALY,GDPDEF,1984,33.81
ITALY,GDPDEF,1985,36.975
ITALY,GDPDEF,1986,39.802
ITALY,GDPDEF,1987,42.245
ITALY,GDPDEF,1988,45.126000000000005
ITALY,GDPDEF,1989,47.986000000000004
ITALY,GDPDEF,1990,51.218999999999994
ITALY,GDPDEF,1991,55.156000000000006
ITALY,GDPDEF,1992,57.629
ITALY,GDPDEF,1993,59.858000000000004
ITALY,GDPDEF,1994,62.025
ITALY,GDPDEF,1995,65.911
ITALY,GDPDEF,1996,68.882
ITALY,GDPDEF,1997,70.65100000000001
ITALY,GDPDEF,1998,72.348
ITALY,GDPDEF,1999,73.46
ITALY,GDPDEF,2000,74.77600000000001
ITALY,GDPDEF,2001,77.045
ITALY,GDPDEF,2002,79.567
ITALY,GDPDEF,2003,82.072
ITALY,GDPDEF,2004,84.26299999999999
ITALY,GDPDEF,2005,85.958
ITALY,GDPDEF,2006,87.78399999999999
ITALY,GDPDEF,2007,89.96
ITALY,GDPDEF,2008,92.12
ITALY,GDPDEF,2009,93.666
ITALY,GDPDEF,2010,94.075
ITALY,GDPDEF,2011,95.587
ITALY,GDPDEF,2012,97.066
ITALY,GDPDEF,2013,98.18
ITALY,GDPDEF,2014,99.07700000000001
ITALY,GDPDEF,2015,100.0
ITALY,GDPDEF,2016,101.134
ITALY,GDPDEF,2017,101.869
ITALY,GDPDEF,2018,102.95700000000001
ITALY,GDPDEF,2019,103.904
ITALY,GDPDEF,2020,105.334
ITALY,GDPDEF,2021,105.84200000000001
JAPAN,USEXRMEI,1974,291.788
JAPAN,USEXRMEI,1975,296.818
JAPAN,USEXRMEI,1976,296.535
JAPAN,USEXRMEI,1977,268.476
JAPAN,USEXRMEI,1978,210.438
JAPAN,USEXRMEI,1979,219.19799999999998
JAPAN,USEXRMEI,1980,226.696
JAPAN,USEXRMEI,1981,220.592
JAPAN,USEXRMEI,1982,249.077
JAPAN,USEXRMEI,1983,237.477
JAPAN,USEXRMEI,1984,237.554
JAPAN,USEXRMEI,1985,238.623
JAPAN,USEXRMEI,1986,168.519
JAPAN,USEXRMEI,1987,144.622
JAPAN,USEXRMEI,1988,128.135
JAPAN,USEXRMEI,1989,137.974
JAPAN,USEXRMEI,1990,144.796
JAPAN,USEXRMEI,1991,134.496
JAPAN,USEXRMEI,1992,126.67299999999999
JAPAN,USEXRMEI,1993,111.176
JAPAN,USEXRMEI,1994,102.229
JAPAN,USEXRMEI,1995,94.065
JAPAN,USEXRMEI,1996,108.81700000000001
JAPAN,USEXRMEI,1997,120.99700000000001
JAPAN,USEXRMEI,1998,130.894
JAPAN,USEXRMEI,1999,113.88799999999999
JAPAN,USEXRMEI,2000,107.835
JAPAN,USEXRMEI,2001,121.484
JAPAN,USEXRMEI,2002,125.255
JAPAN,USEXRMEI,2003,115.936
JAPAN,USEXRMEI,2004,108.147
JAPAN,USEXRMEI,2005,110.133
JAPAN,USEXRMEI,2006,116.354
JAPAN,USEXRMEI,2007,117.755
JAPAN,USEXRMEI,2008,103.38799999999999
JAPAN,USEXRMEI,2009,93.572
JAPAN,USEXRMEI,2010,87.76100000000001
JAPAN,USEXRMEI,2011,79.707
JAPAN,USEXRMEI,2012,79.814
JAPAN,USEXRMEI,2013,97.598
JAPAN,USEXRMEI,2014,105.848
JAPAN,USEXRMEI,2015,121.00200000000001
JAPAN,USEXRMEI,2016,108.803
JAPAN,USEXRMEI,2017,112.18299999999999
JAPAN,USEXRMEI,2018,110.43799999999999
JAPAN,USEXRMEI,2019,109.046
JAPAN,USEXRMEI,2020,106.762
JAPAN,USEXRMEI,2021,109.765
JAPAN,PPP,1974,263.493
JAPAN,PPP,1975,258.464
JAPAN,PPP,1976,264.6
JAPAN,PPP,1977,265.934
JAPAN,PPP,1978,259.897
JAPAN,PPP,1979,246.59
JAPAN,PPP,1980,238.459
JAPAN,PPP,1981,224.222
JAPAN,PPP,1982,214.86
JAPAN,PPP,1983,208.717
JAPAN,PPP,1984,204.417
JAPAN,PPP,1985,200.648
JAPAN,PPP,1986,199.858
JAPAN,PPP,1987,194.727
JAPAN,PPP,1988,189.268
JAPAN,PPP,1989,185.96900000000002
JAPAN,PPP,1990,183.929
